specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
,,,,,,,1201,798,
,,,,,,,1070,814,
,,,,,,,886,821,
,,,,,,,858,869,
FJ190724-004,bimaculatus,W,JL,4.993660504,22.5910113,141.091,1290,623,
,,,,,,,1454,733,
,,,,,,,1435,758,
,,,,,,,1282,742,
,,,,,,,1119,723,
,,,,,,,1065,773,
FJ190724-005,bimaculatus,W,JL,5.300348832,23.67367379,141.128,1187,737,
,,,,,,,1360,854,
,,,,,,,1342,881,
,,,,,,,1185,868,
,,,,,,,999,844,
,,,,,,,947,892,
FJ190724-006,ternarius,W,JL,3.118410592,15.4935152,141.615,1102,658,its.slight.tilt
,,,,,,,1214.667,732,
,,,,,,,1204.667,748.667,
,,,,,,,1105.333,744.667,
,,,,,,,961.333,729.333,
,,,,,,,938,760.667,
FJ190814-006,impatiens,W,JL,4.875232734,21.4929716,141.051,1223,706,
,,,,,,,1371,799,
,,,,,,,1358,817,
,,,,,,,1238,816,
,,,,,,,1041,802,
,,,,,,,1012,843,
FJ190814-008,impatiens,W,JL,4.820594857,22.78420967,140.828,1470,750,its.large.tilt
,,,,,,,1618,857,
,,,,,,,1601,876,
,,,,,,,1478,865,
,,,,,,,1267,840,
,,,,,,,1235,890,
GFO190709-001,borealis,Q,JL,,,141.674,1290,569,
,,,,,,,1518,674,
,,,,,,,1505,709,
,,,,,,,1324,745,
,,,,,,,1077,763,
,,,,,,,1035,850,
HFN190709-002,vagans,W,JL,5.991018755,24.38680351,141.12,1347.667,623.333,
,,,,,,,1530.333,716.667,
,,,,,,,1515.667,740.667,
,,,,,,,1381.667,749.333,
,,,,,,,1173,734.667,
,,,,,,,1141,795.333,
JG170708-021,cf fervidus,W,JL,4.015946678,20.46083607,139.864,1242.667,552.667,its.large.tilt
,,,,,,,1368.667,654.667,
,,,,,,,1351.333,675.333,
,,,,,,,1244,676,
,,,,,,,1082.667,645.333,
,,,,,,,1037.333,683.333,
JG170712-015,bimaculatus,W,JL,3.508799113,14.81334433,141.646,1131,746.667,its.large.tilt
,,,,,,,1241.667,809.333,
,,,,,,,1235,822.667,
,,,,,,,1151,822,
,,,,,,,1009,808.667,
,,,,,,,989,840,
JG170712-014,vagans,W,JL,,,140.48,1224.333,581.667,
,,,,,,,1345,658.333,
,,,,,,,1331,673.667,
,,,,,,,1241,673,
,,,,,,,1072.333,655,
,,,,,,,1054.333,689.667,
JG170712-016,cf sandersoni,W,JL,3.475000625,16.94832256,139.607,1222,571,its.large.tilt
,,,,,,,1353,644,
,,,,,,,1345.333,659,
,,,,,,,1239.333,665.667,
,,,,,,,1077.667,656.333,
,,,,,,,1055.667,691.667,
JG170712-016b,bimaculatus,W,JL,3.563872488,17.19959298,138.911,1122,524.667,its.large.tilt
,,,,,,,1247.333,592,
,,,,,,,1240.667,606,
,,,,,,,1143.333,611.333,
,,,,,,,989.333,612.667,
,,,,,,,956,648.667,
JG170712-022,cf fervidus,W,JL,4.751826301,21.18700864,141.158,1219,647,
,,,,,,,1359,744.333,
,,,,,,,1343,763.667,
,,,,,,,1231,769,
,,,,,,,1060.333,753,
,,,,,,,1023,795.667,
JG170712-024,cf rufocinctus,W,JL,3.715368176,16.21888274,140.025,1090.333,725.333,its.large.tilt
,,,,,,,1207,804,
,,,,,,,1197.667,822,
,,,,,,,1097.667,822.667,
,,,,,,,953.667,810,
,,,,,,,931.667,841.333,
JG170712-026,ternarius,W,JL,3.673677655,16.93485875,139.609,1211.333,623.667,its.large.tilt
,,,,,,,1335.333,705,
,,,,,,,1325.333,720.333,
,,,,,,,1217.333,715,
,,,,,,,1072.667,695.667,
,,,,,,,1044.667,729,
JG170712-026b,vagans,W,JL,,,140.976,1189,607,
,,,,,,,1335,690.333,
,,,,,,,1325,710.333,
,,,,,,,1205.667,709.667,
,,,,,,,1027.667,690.333,
,,,,,,,1004.333,732.333,
JG170712-027,vagans,W,JL,3.421971795,16.52386996,139.995,1102.333,636,its.large.tilt
,,,,,,,1223.667,706,
,,,,,,,1215,720,
,,,,,,,1117.667,723.333,
,,,,,,,971,708.667,
,,,,,,,949,742,
JG170712-028,borealis,W,JL,4.45204664,21.1777287,139,1267.667,623.333,its.large.tilt
,,,,,,,1405.667,728.667,
,,,,,,,1391,749.333,
,,,,,,,1273.667,750,
,,,,,,,1105.667,723.333,
,,,,,,,1061.667,762.667,
JG170712-047,vagans,W,JL,3.459157273,14.57860163,139.449,1273.667,1314,
,,,,,,,1382.333,1380.667,
,,,,,,,1376.333,1394.667,
,,,,,,,1290.333,1396,
,,,,,,,1139,1376,
,,,,,,,1123.667,1404,
JG170712-049,borealis,W,JL,4.565037628,21.0545512,140.704,1258,469,its.large.tilt
,,,,,,,1409,575,
,,,,,,,1390,597,
,,,,,,,1268,600,
,,,,,,,1095,571,
,,,,,,,1051,620,
JG170712-050,bimaculatus,W,JL,4.897126087,20.01421622,139.751,1147,828,
,,,,,,,1299,923,
,,,,,,,1286,946,
,,,,,,,1141,938,
,,,,,,,979,920,
,,,,,,,937,964,
JG170712-058,perplexus,W,JL,3.614538743,16.94299438,139.175,1131,1124,its.large.its
,,,,,,,1261,1202,
,,,,,,,1251,1218,
,,,,,,,1142,1215,
,,,,,,,985,1196,
,,,,,,,968,1224,
JG170712-062,vagans,W,JL,3.946278393,17.5328557,139.567,1156.667,595.333,
,,,,,,,1286,667.333,
,,,,,,,1277.333,683.333,
,,,,,,,1164.667,680.667,
,,,,,,,1000,662.667,
,,,,,,,980.667,694,
JG170712-063,bimaculatus,W,JL,3.942750547,20.75608262,139.101,1225,632,its.slight.tilt
,,,,,,,1379,720,
,,,,,,,1366,741,
,,,,,,,1236,739,
,,,,,,,1069,732,
,,,,,,,1028,773,
JG170801-048,impatiens,Q,JL,4.205938722,23.16523727,139.869,1307.667,607.333,its.large.tilt
,,,,,,,1462.333,695.333,
,,,,,,,1451,716,
,,,,,,,1334.333,718.667,
,,,,,,,1120.333,713.333,
,,,,,,,1084.333,758.667,
JG190804-035,terricola,W,JL,4.076758342,16.65833514,138.945,1224.667,614.333,its.large.tilt
,,,,,,,1358.667,683,
,,,,,,,1349.333,702.333,
,,,,,,,1242,710.333,
,,,,,,,1090,703,
,,,,,,,1066.667,740.333,
JG170804-073,bimaculatus,W,JL,3.919930052,18.61225,139.388,1299.667,667.667,its.large.tilt
,,,,,,,1447,757.667,
,,,,,,,1429,775,
,,,,,,,1306.333,771,
,,,,,,,1154.333,758.333,
,,,,,,,1113.667,797.667,
JG170804-074,bimaculatus,W,JL,5.081662074,20.9547864,140.468,1254.333,570,its.large.tilt
,,,,,,,1410.333,680.667,
,,,,,,,1390.333,703.333,
,,,,,,,1269,699.333,
,,,,,,,1082.333,671.333,
,,,,,,,1023.667,717.333,
JG170804-076,ternarius,W,JL,3.558790303,14.23771475,139.296,1072,534.667,its.slight.tilt
,,,,,,,1184.667,598,
,,,,,,,1182.667,614.667,
,,,,,,,1090,616.667,
,,,,,,,940.667,606,
,,,,,,,922,636.667,
JG170804-077,ternarius,W,JL,3.63468114,14.95458499,138.494,1088,659.333,its.slight.tilt
,,,,,,,1195.333,738,
,,,,,,,1184.667,751.333,
,,,,,,,1083.333,741.333,
,,,,,,,946,716,
,,,,,,,919.333,743.333,
JG170804-078,impatiens,W,JL,3.86199375,16.26258988,139.596,1001,571.667,its.large.tilt
,,,,,,,1125,635,
,,,,,,,1119.667,649.667,
,,,,,,,1035,659.667,
,,,,,,,867,663,
,,,,,,,853,696.333,
JLS180814-018,borealis,M,JL,4.496699345,23.22683355,141.004,1092,638,its.large.tilt wings are labeled as JHS180814-018
,,,,,,,1239,733,
,,,,,,,1225,759,
,,,,,,,1091,764,
,,,,,,,915,751,
,,,,,,,874,801,
JLS180814-001,borealis,Q,JL,7.150324364,34.14257702,141.46,1095.333,409.667,its.slight.tilt
,,,,,,,1298,556.333,
,,,,,,,1283.333,592.333,
,,,,,,,1102,597.667,
,,,,,,,858,571,
,,,,,,,803.333,645.667,
JL190610-040,impatiens,Q,JL,7.302378121,29.77076301,142.164,1222,526,its.large.tilt
,,,,,,,1441,639,
,,,,,,,1418,675,
,,,,,,,1240,682,
,,,,,,,980,677,
,,,,,,,938,750,
JL190610-041,impatiens,Q,JL,6.638033879,31.54030272,141.354,1178,453,its.large.tilt
,,,,,,,1406,576,
,,,,,,,1382,613,
,,,,,,,1188,620,
,,,,,,,941,610,
,,,,,,,891,680,
JL190612-001,bimaculatus,W,JL,3.555833558,16.00792167,141.79,956.333,643.333,its.slight.tilt
,,,,,,,1054.333,720.667,
,,,,,,,1041.667,735.333,
,,,,,,,945,724,
,,,,,,,823,704,
,,,,,,,794.333,731.333,
JL190612-003,griseocollis,Q,JL,5.693851292,25.5683118,141.671,1201,486,its.large.tilt
,,,,,,,1388,631,
,,,,,,,1367,657,
,,,,,,,1191,657,
,,,,,,,935,627,
,,,,,,,881,698,
JL190619-001,ternarius,W,JL,4.262662477,17.73905489,140.673,947,616,
,,,,,,,1066.333,700,
,,,,,,,1052.333,721.333,
,,,,,,,959,716.667,
,,,,,,,789,687.333,
,,,,,,,767.667,726,
JL190619-002,ternarius,W,JL,4.022332718,17.46983835,141.335,966,585,
,,,,,,,1086,660.333,
,,,,,,,1073.333,681.667,
,,,,,,,964.667,680.333,
,,,,,,,813.333,663,
,,,,,,,792.667,701,
JL190619-003,ternarius,Q,JL,6.293284212,27.03424904,141.428,1118,558,its.large.tilt
,,,,,,,1311,672,
,,,,,,,1295,702,
,,,,,,,1115,701,
,,,,,,,927,686,
,,,,,,,879,759,
JL190619-004,terricola,Q,JL,7.226576263,28.57530784,139.464,1093,488,its.large.tilt
,,,,,,,1331,597,
,,,,,,,1318,623,
,,,,,,,1140,646,
,,,,,,,873,651,
,,,,,,,829,723,
JL190619-005,ternarius,Q,JL,6.027464051,23.96253262,140.635,1191,522,its.large.tilt
,,,,,,,1385,630,
,,,,,,,1370,656,
,,,,,,,1211,659,
,,,,,,,1001,650,
,,,,,,,956,709,
JL190619-006,borealis,W,JL,6.145710017,26.30975645,141.004,1214,501,
,,,,,,,1394,623,
,,,,,,,1376,649,
,,,,,,,1210,660,
,,,,,,,996,641,
,,,,,,,949,703,
JL190619-007,ternarius,W,JL,4.106724036,17.37801013,140.889,948.333,694.333,its.slight.tilt
,,,,,,,1081.667,773,
,,,,,,,1071.667,793,
,,,,,,,956.333,793.667,
,,,,,,,801,781,
,,,,,,,770.333,825,
JL190619-008,terricola,W,JL,3.935366082,18.9588665,141.119,912,538,its.large.tilt
,,,,,,,1072.667,622,
,,,,,,,1061.333,638.667,
,,,,,,,941.333,644.667,
,,,,,,,760.667,642.667,
,,,,,,,734.667,688.667,
JL190619-009,bimaculatus,W,JL,4.329582154,20.74471806,141.388,1137.667,656.333,
,,,,,,,1286.333,759.667,
,,,,,,,1273.667,777.667,
,,,,,,,1143.667,767.667,
,,,,,,,977,741.667,
,,,,,,,942.333,783.667,
JL190619-010,ternarius,W,JL,4.088422893,16.95784212,141,972.5,635,
,,,,,,,1102.5,700.5,
,,,,,,,1091,719,
,,,,,,,993.5,726,
,,,,,,,847,724.5,
,,,,,,,826.5,764,
JL190627-001,bimaculatus,W,JL,3.832020997,13.86147613,140.896,1124,581,its.slight.tilt
,,,,,,,1243.333,659,
,,,,,,,1228.667,675.667,
,,,,,,,1134.667,672.333,
,,,,,,,987.333,662.333,
,,,,,,,953.333,695,
JL190627-002,impatiens,W,JL,4.002286012,15.24363446,141.339,1096.667,477.333,
,,,,,,,1213.333,554.667,
,,,,,,,1202,572,
,,,,,,,1106,569.333,
,,,,,,,952.667,552.667,
,,,,,,,929.333,584,
JL190628-002,terricola,W,JL,3.907283908,15.35557616,141.566,956.333,567.667,
,,,,,,,1082.333,632.333,
,,,,,,,1072.333,651,
,,,,,,,985,653,
,,,,,,,834.333,642.333,
,,,,,,,816.333,677.667,
JL190628-005,bimaculatus,W,JL,4.79845383,21.21609402,140.891,1023.333,537.667,its.slight.tilt
,,,,,,,1175.333,644.333,
,,,,,,,1157.333,663,
,,,,,,,1026.667,647,
,,,,,,,840,620.333,
,,,,,,,796,653,
JL190628-006,terricola,W,JL,4.984433529,20.36877489,141.116,986,408,its.slight.tilt
,,,,,,,1138,502,
,,,,,,,1124,517.333,
,,,,,,,1006.667,513.333,
,,,,,,,819.333,492.667,
,,,,,,,789.333,532.667,
JL190703-001,vagans,Q,JL,5.189541252,21.85940799,141.114,1011,462,its.large.tilt
,,,,,,,1177,558,
,,,,,,,1161,580.667,
,,,,,,,1039.667,580,
,,,,,,,843.667,559.333,
,,,,,,,800.333,606.667,
JL190703-002,vagans,W,JL,3.864644427,17.54271797,141.193,1142.333,520.667,
,,,,,,,1267,593.333,
,,,,,,,1257.667,610.667,
,,,,,,,1162.333,610,
,,,,,,,1023,589.333,
,,,,,,,998.333,624,
JL190703-003,bimaculatus,W,JL,3.777792452,17.01597601,140.894,990.667,539,its.slight.tilt
,,,,,,,1108.667,613,
,,,,,,,1098.667,628.333,
,,,,,,,1000.667,630.333,
,,,,,,,855.333,623.667,
,,,,,,,820.667,657,
JL190703-004a,bimaculatus,W,JL,4.230322804,16.34912682,141.561,1297,379.333,
,,,,,,,1461,456,
,,,,,,,1449,477.333,
,,,,,,,1320.333,487.333,
,,,,,,,1144.333,492.667,
,,,,,,,1116.333,540,
JL190628-001,ternarius,W,JL,,,140.89,835.667,472,
,,,,,,,941,554.667,
,,,,,,,936.333,565.333,
,,,,,,,831,556,
,,,,,,,679.667,526,
,,,,,,,659,556,
JL190628-003,borealis,Q,JL,,,140,1094,505,
,,,,,,,1284,658,
,,,,,,,1263,682,
,,,,,,,1082,674,
,,,,,,,853,636,
,,,,,,,794,706,
JL190703-004b,vagans,W,JL,4.305259534,16.75474852,141.012,1300,1061,its.slight.tilt
,,,,,,,1441,1107,
,,,,,,,1433,1127,
,,,,,,,1335,1145,
,,,,,,,1186,1155,
,,,,,,,1165,1197,
JL190703-005,ternarius,W,JL,4.042851311,17.13522261,141.561,798,425.333,its.large.tilt
,,,,,,,931.333,487.333,
,,,,,,,920.667,506.667,
,,,,,,,810.667,517.333,
,,,,,,,662.667,520.667,
,,,,,,,642,556,
JL190703-006,ternarius,W,JL,3.670808725,19.99203011,141.782,966,460,its.slight.tilt
,,,,,,,1084.667,539.333,
,,,,,,,1074,556,
,,,,,,,965.333,550.667,
,,,,,,,821.333,530.667,
,,,,,,,792,562,
JL190703-007,bimaculatus,W,JL,4.381981904,19.43533652,140.892,906.667,543,its.large.tilt
,,,,,,,1061.333,625.667,
,,,,,,,1051.333,643,
,,,,,,,924.667,645.667,
,,,,,,,760,639.667,
,,,,,,,723.333,679.667,
JL190703-008,bimaculatus,W,JL,4.68697266,20.53726677,140.99,815.333,575.667,its.large.tilt
,,,,,,,962,669.667,
,,,,,,,946.667,688.333,
,,,,,,,814.667,677,
,,,,,,,649.333,664.333,
,,,,,,,602,705.667,
JL190703-009,terricola,W,JL,5.502543927,16.73642106,140.006,1147.667,463.333,its.large.tilt
,,,,,,,1309,574,
,,,,,,,1295,590,
,,,,,,,1167,581.333,
,,,,,,,968.333,550.667,
,,,,,,,929.667,592,
JL190703-010,terricola,W,JL,4.718791544,18.94342794,141.116,1171.333,404.667,
,,,,,,,1332,505.333,
,,,,,,,1319.333,521.333,
,,,,,,,1192.667,515.333,
,,,,,,,996,498.667,
,,,,,,,966,539.333,
JL190703-011,ternarius,W,JL,3.310388184,16.55741627,140.506,810,535,its.slight.tilt
,,,,,,,911,600.5,
,,,,,,,904.5,609.5,
,,,,,,,812.5,608,
,,,,,,,681.5,595.5,
,,,,,,,662.5,624,
JL190703-013,bimaculatus,W,JL,3.703439003,16.23863521,140.328,866.5,636,
,,,,,,,987,703.5,
,,,,,,,981.5,713,
,,,,,,,889,712,
,,,,,,,737,712,
,,,,,,,713,741,
JL190705-003,impatiens,W,JL,,,140.949,837.333,650.667,
,,,,,,,979.333,727.333,
,,,,,,,970.667,741.333,
,,,,,,,856,744.667,
,,,,,,,681.333,736.667,
,,,,,,,661.333,774.667,
JL190710-001,perplexus,W,JL,4.49418613,19.90949743,141.005,1038,719.667,its.large.tilt
,,,,,,,1203.333,791,
,,,,,,,1193.333,807.667,
,,,,,,,1070,817.667,
,,,,,,,897.333,817.667,
,,,,,,,864,856.333,
JL190710-002,impatiens,W,JL,4.653754627,17.03971523,140.67,960.667,316.667,its.large.tilt
,,,,,,,1086.667,389.333,
,,,,,,,1074,406.667,
,,,,,,,979.333,410.667,
,,,,,,,808,403.333,
,,,,,,,780,437.333,
JL190710-005,vagans,W,JL,,,141.094,1065.333,434.667,
,,,,,,,1249.333,526.667,
,,,,,,,1236.667,548,
,,,,,,,1096,549.333,
,,,,,,,890.667,532,
,,,,,,,855.333,579.333,
JL190711-001,ternarius,W,JL,3.664677013,16.55421453,141.118,1063,553.333,its.slight.tilt
,,,,,,,1197,622,
,,,,,,,1187,640,
,,,,,,,1072.333,648.667,
,,,,,,,921,647.333,
,,,,,,,897,686.667,
JL190711-002,ternarius,W,JL,4.443036891,18.35037925,141.567,1066,546,its.large.tilt
,,,,,,,1206.667,618,
,,,,,,,1198.667,638.667,
,,,,,,,1078.667,642.667,
,,,,,,,920.667,636,
,,,,,,,903.333,678,
JL190711-004,terricola,W,JL,5.256825793,20.19767542,140.687,1062,611.667,its.slight.tilt
,,,,,,,1233.333,701.667,
,,,,,,,1224,718.333,
,,,,,,,1104,725,
,,,,,,,896.667,718.333,
,,,,,,,864.667,762.333,
JL190711-005,terricola,W,JL,4.720923671,22.71402858,140.768,1058.667,645.333,
,,,,,,,1218.667,737.333,
,,,,,,,1205.333,754.667,
,,,,,,,1094,756.667,
,,,,,,,890.667,740.667,
,,,,,,,859.333,786,
JL190711-006,terricola,W,JL,4.345464112,16.6122347,141.342,1112,496.667,its.large.tilt
,,,,,,,1284,573.333,
,,,,,,,1270,594.667,
,,,,,,,1147.333,606,
,,,,,,,945.333,609.333,
,,,,,,,918,659.333,
JL190711-008,vagans,M,JL,4.345464112,16.6122347,142.392,1204.667,674,its.large.tilt
,,,,,,,1352.667,748.667,
,,,,,,,1344.667,765.333,
,,,,,,,1230,768,
,,,,,,,1066.667,754.667,
,,,,,,,1038.667,798.667,
JL190716-001,ternarius,W,JL,3.739446411,15.73362433,140.668,1030,605.333,
,,,,,,,1146.667,679.333,
,,,,,,,1135.333,696.667,
,,,,,,,1043.333,693.333,
,,,,,,,893.333,672,
,,,,,,,868,705.333,
JL190716-002,ternarius,W,JL,3.820895522,15.21150733,141.185,1067.333,729.667,
,,,,,,,1184,792.333,
,,,,,,,1174,808.333,
,,,,,,,1072.667,809.667,
,,,,,,,942,801.667,
,,,,,,,926,831,
JL190716-003,vagans,W,JL,3.774526198,15.31931759,141.567,1278,1340,
,,,,,,,1402.667,1385.333,
,,,,,,,1397.333,1400,
,,,,,,,1315.333,1410.667,
,,,,,,,1170,1415.333,
,,,,,,,1154.667,1451.333,
JL190716-004,impatiens,W,JL,4.095199467,15.64303295,140.704,1145,560.667,its.slight.tilt
,,,,,,,1267.667,637.333,
,,,,,,,1257,653.333,
,,,,,,,1158.333,652.667,
,,,,,,,995,638.667,
,,,,,,,971.667,669.333,
JL190716-005a,bimaculatus,W,JL,3.739374755,14.16561845,140.682,947.333,662.333,
,,,,,,,1056.667,734.333,
,,,,,,,1049.333,748.333,
,,,,,,,967.333,746.333,
,,,,,,,826.667,734.333,
,,,,,,,802,763,
JL190716-006,ternarius,W,JL,4.026626016,4.069311446,141.006,1156.5,684.5,its.large.tilt
,,,,,,,1289.5,757,
,,,,,,,1279.5,774,
,,,,,,,1166,775.5,
,,,,,,,1008.5,762,
,,,,,,,989,797,
JL190716-007,ternarius,W,JL,3.496858609,16.17474716,140.634,1149.5,700.5,its.slight.tilt
,,,,,,,1266,760,
,,,,,,,1257.5,775,
,,,,,,,1164,779.5,
,,,,,,,1025.5,776,
,,,,,,,1001.5,805,
JL190716-008,ternarius,W,JL,3.983727938,15.80038517,140.579,1129.333,632.667,its.slight.tilt
,,,,,,,1249.333,702,
,,,,,,,1239.333,716,
,,,,,,,1138.667,718.667,
,,,,,,,992.667,710,
,,,,,,,966,740,
JL190716-009,ternarius,W,JL,2.840560268,12.07667841,140.423,1311.5,1398.5,its.large.tilt
,,,,,,,1395,1448,
,,,,,,,1387,1460,
,,,,,,,1314.5,1465.5,
,,,,,,,1209.5,1458.5,
,,,,,,,1194,1480,
JL190716-010,bimaculatus,M,JL,4.842972418,20.16493871,140.95,1200,698,its.slight.tilt
,,,,,,,1371,794,
,,,,,,,1359,818,
,,,,,,,1219,815,
,,,,,,,1012,802,
,,,,,,,969,850,
JL190716-011,impatiens,W,JL,4.783783377,19.02440334,141.205,1025.333,767.667,its.slight.tilt
,,,,,,,1162.667,851,
,,,,,,,1151.333,868.333,
,,,,,,,1048,871,
,,,,,,,867.333,859.667,
,,,,,,,838,897.667,
JL190716-012,impatiens,W,JL,4.412515215,17.94368544,141.014,1083,670,its.slight.tilt
,,,,,,,1216,759,
,,,,,,,1204,775,
,,,,,,,1100,773,
,,,,,,,933,752,
,,,,,,,905,787,
JL190724-004,ternarius,W,JL,3.95985727,16.12122515,140.849,1148,758.333,its.large.tilt
,,,,,,,1283.333,827.667,
,,,,,,,1272.667,845.667,
,,,,,,,1160,853,
,,,,,,,1000.667,851.667,
,,,,,,,974,889,
JL190724-006,vagans,W,JL,3.794047963,17.40393428,140.75,1327,730,its.large.tilt
,,,,,,,1458,800.5,
,,,,,,,1448.5,818,
,,,,,,,1356,820.5,
,,,,,,,1190,804,
,,,,,,,1168,842,
JMS190709-001,vagans,W,JL,3.869364213,17.91755483,141.172,1036,591.5,
,,,,,,,1146,662.5,
,,,,,,,1133.5,678,
,,,,,,,1046,676.5,
,,,,,,,910.5,651.5,
,,,,,,,889.5,684.5,
LMB190709-001,vagans,W,JL,5.736005374,22.36852843,140.713,1188.333,588,its.large.tilt
,,,,,,,1375.667,659.333,
,,,,,,,1357,683.333,
,,,,,,,1227,703.333,
,,,,,,,1027.667,707.333,
,,,,,,,1002.333,766,
LMB190715-001,bimaculatus,W,JL,5.107176863,22.64961611,141.808,1411.667,568.667,its.slight.tilt
,,,,,,,1577,671.333,
,,,,,,,1560.333,692,
,,,,,,,1429,683.333,
,,,,,,,1229.667,666,
,,,,,,,1189.667,705.333,
MM190709-001,vagans,W,JL,3.793166626,17.83949057,140.838,1096.5,514,its.slight.tilt
,,,,,,,1212.5,577.5,
,,,,,,,1202,592.5,
,,,,,,,1120,596,
,,,,,,,981,585.5,
,,,,,,,961,618,
MPS180619-010,impatiens,W,JL,4.262874604,18.33341533,140.832,1415.333,752.667,its.large.tilt
,,,,,,,1533.333,825.333,
,,,,,,,1521.333,841.333,
,,,,,,,1426.667,840,
,,,,,,,1274.667,820,
,,,,,,,1258,851.333,
MPS180619-011,impatiens,W,JL,3.73689082,15.2974668,139.363,1044,740,its.large.tilt
,,,,,,,1161.333,815.333,
,,,,,,,1150,828,
,,,,,,,1056,826,
,,,,,,,912,814,
,,,,,,,884.667,845.333,
MPS180619-012,bimaculatus,W,JL,4.590440228,18.49465696,141.42,1018.667,581,
,,,,,,,1166.667,643,
,,,,,,,1162,661.667,
,,,,,,,1039.333,675.667,
,,,,,,,872.667,688.333,
,,,,,,,850.667,729.667,
MPS180619-013,bimaculatus,W,JL,4.551233259,17.99934607,139.537,1430.667,668,
,,,,,,,1564.667,762,
,,,,,,,1548,779.333,
,,,,,,,1431.333,767.333,
,,,,,,,1274,753.333,
,,,,,,,1229.333,792,
MT190709-001,vagans,W,JL,4.033774699,18.34809751,141.003,1156,1302,
,,,,,,,1282.667,1365.333,
,,,,,,,1269.333,1382,
,,,,,,,1186.667,1384,
,,,,,,,1038.667,1373.333,
,,,,,,,1015.333,1406,
MY180615-001,bimaculatus,W,JL,4.533686717,17.36438454,140.9,812,446,its.slight.tilt
,,,,,,,950,538,
,,,,,,,937.333,558.667,
,,,,,,,816,552,
,,,,,,,654.667,536.667,
,,,,,,,626.667,575.333,
MY180615-002,ternarius,Q,JL,5.868455871,25.18981591,139.687,1195,571,
,,,,,,,1382,700,
,,,,,,,1364,738,
,,,,,,,1194,726,
,,,,,,,988,691,
,,,,,,,924,747,
MY180615-007,terricola,W,JL,4.926060209,20.02089167,139.135,1253.667,626.333,
,,,,,,,1405.667,719.667,
,,,,,,,1397.667,736.333,
,,,,,,,1282.333,733,
,,,,,,,1097.667,717,
,,,,,,,1073,759,
MY180615-011,bimaculatus,W,JL,5.438020585,25.02375155,138.696,1244.667,615.333,its.large.tilt
,,,,,,,1424,705.333,
,,,,,,,1406,726.667,
,,,,,,,1280,733.333,
,,,,,,,1078,720,
,,,,,,,1046,777.333,
MY180619-001,vagans,W,JL,3.76817985,15.59686644,140.049,1006,647.5,its.slight.tilt
,,,,,,,1119,706,
,,,,,,,1110.5,723,
,,,,,,,1019.5,728.5,
,,,,,,,879.5,720.5,
,,,,,,,859.5,754.5,
MY180619-005,vagans,W,JL,,,138.748,1110.667,636,
,,,,,,,1234.667,710,
,,,,,,,1224.667,728,
,,,,,,,1132.667,727.333,
,,,,,,,991.333,711.333,
,,,,,,,967.333,748,
MY180619-020,bimaculatus,W,JL,4.380757487,17.40339637,139.204,1192.667,603.667,
,,,,,,,1332,684.333,
,,,,,,,1324,705,
,,,,,,,1203.333,703.667,
,,,,,,,1045.333,695.667,
,,,,,,,1017.333,731.667,
MY180619-022,bimaculatus,W,JL,4.415138779,19.35389504,138.992,1142.333,568,its.slight.tilt
,,,,,,,1296.333,640,
,,,,,,,1281.667,665.333,
,,,,,,,1164.333,669.333,
,,,,,,,999.667,672,
,,,,,,,960.333,713.333,
MY180621-001,bimaculatus,W,JL,4.408905234,18.0586471,138.999,1286.667,665.667,its.large.tilt
,,,,,,,1426.667,750.333,
,,,,,,,1415.333,767,
,,,,,,,1297.333,767.667,
,,,,,,,1138.667,764.333,
,,,,,,,1102,801,
MY180621-005,impatiens,W,JL,4.410090387,,139.603,1303.333,611.667,its.large.tilt
,,,,,,,1430.667,690.333,
,,,,,,,1419.333,709.667,
,,,,,,,1308.667,708.333,
,,,,,,,1149.333,693,
,,,,,,,1122,728.333,
MY180622-002,bimaculatus,W,JL,4.598369429,19.21766402,140.29,1527,592.333,its.large.tilt
,,,,,,,1672.333,684.333,
,,,,,,,1655.667,701.667,
,,,,,,,1525.667,697.667,
,,,,,,,1355.667,682.333,
,,,,,,,1315,721,
MY180622-003,bimaculatus,W,JL,,19.94895739,140.066,1402.667,627.333,
,,,,,,,1543.333,716.667,
,,,,,,,1531.333,738,
,,,,,,,1410.667,734.667,
,,,,,,,1252.667,721.333,
,,,,,,,1215.333,758.667,
MY180622-005,ternarius,W,JL,4.436146714,19.96838637,140.381,1229.667,571.333,its.slight.tilt
,,,,,,,1357.667,639.333,
,,,,,,,1345.667,658,
,,,,,,,1241.667,666.667,
,,,,,,,1084.333,661.333,
,,,,,,,1065.667,700.667,
MY180626-001,vagans,W,JL,,14.49034053,139.415,898.5,700.5,
,,,,,,,1002,768.5,
,,,,,,,998.5,778.5,
,,,,,,,917.5,778.5,
,,,,,,,787.5,765,
,,,,,,,767,797.5,
MY180626-002,ternarius,W,JL,3.498266163,15.66892711,139.591,1078.333,594.667,
,,,,,,,1169.667,668,
,,,,,,,1158.333,680.667,
,,,,,,,1064.333,673.333,
,,,,,,,941.667,652.667,
,,,,,,,919.667,680,
MY180626-003,vagans,Q,JL,5.611113337,24.00850081,139.838,1164,554.333,its.large.tilt
,,,,,,,1343.333,649,
,,,,,,,1326,672.333,
,,,,,,,1187.333,677.667,
,,,,,,,1001.333,663,
,,,,,,,959.333,715.667,
