specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
,,,,,,,1017,580,
,,,,,,,1022,597,
,,,,,,,1236,579,
,,,,,,,1008,644,
,,,,,,,762,574,
,,,,,,,1037,669,
TWM180711-016,bimaculatus,M,JL,4.625,21.243,141.013,1799,200,its.slight.tilt
,,,,,,,1361,215,
,,,,,,,1417,264,
,,,,,,,1499,273,
,,,,,,,1585,258,
,,,,,,,1650,328,
,,,,,,,1646,386,
,,,,,,,1613,393,
,,,,,,,1480,356,
,,,,,,,1366,360,
,,,,,,,1302,302,
,,,,,,,1202,279,
,,,,,,,926,395,
,,,,,,,1231,426,
,,,,,,,1247,501,
,,,,,,,1255,519,
,,,,,,,1534,500,
,,,,,,,1236,580,
,,,,,,,932,478,
,,,,,,,1279,612,
TWM180711-017,cf fervidus,M,JL,,,141.347,1808.667,458,
,,,,,,,1339.333,424.667,
,,,,,,,1384.667,479.333,
,,,,,,,1466,500.667,
,,,,,,,1568.667,498,
,,,,,,,1616.667,566,
,,,,,,,1606,626,
,,,,,,,1566,631.333,
,,,,,,,1435.333,579.333,
,,,,,,,1330,572.667,
,,,,,,,1274,510,
,,,,,,,1191.333,471.333,
,,,,,,,887.333,552.667,
,,,,,,,1172.667,622,
,,,,,,,1180.667,700.667,
,,,,,,,1191.333,712.667,
,,,,,,,1459.333,724.667,
,,,,,,,1175.333,774,
,,,,,,,892.667,632.667,
,,,,,,,1212.667,805,
TWM180719-001,impatiens,W,JL,4.288,18.585,140.004,1856,223,its.large.tilt
,,,,,,,1455,225,
,,,,,,,1506,269,
,,,,,,,1577,279,
,,,,,,,1663,269,
,,,,,,,1711,329,
,,,,,,,1700,377,
,,,,,,,1683,381,
,,,,,,,1549,345,
,,,,,,,1441,343,
,,,,,,,1408,300,
,,,,,,,1302,280,
,,,,,,,1059,381,
,,,,,,,1327,410,
,,,,,,,1334,469,
,,,,,,,1342,486,
,,,,,,,1592,471,
,,,,,,,1325,540,
,,,,,,,1064,444,
,,,,,,,1360,564,
TWM180719-002,bimaculatus,M,JL,4.695,20.975,141.345,1816,284,its.large.tilt
,,,,,,,1381,329,
,,,,,,,1440,372,
,,,,,,,1521,374,
,,,,,,,1596,357,
,,,,,,,1661,419,
,,,,,,,1659,475,
,,,,,,,1634,487,
,,,,,,,1497,457,
,,,,,,,1385,461,
,,,,,,,1331,409,
,,,,,,,1240,391,
,,,,,,,966,524,
,,,,,,,1262,535,
,,,,,,,1274,601,
,,,,,,,1282,623,
,,,,,,,1546,595,
,,,,,,,1267,682,
,,,,,,,981,604,
,,,,,,,1304,713,
TWM180719-003,bimaculatus,W,JL,4.067,19.895,141.378,1873,396,its.large.tilt
,,,,,,,1457,410,
,,,,,,,1510,457,
,,,,,,,1590,465,
,,,,,,,1654,453,
,,,,,,,1721,516,
,,,,,,,1716,571,
,,,,,,,1688,574,
,,,,,,,1562,540,
,,,,,,,1458,543,
,,,,,,,1404,488,
,,,,,,,1314,468,
,,,,,,,1053,571,
,,,,,,,1332,601,
,,,,,,,1346,665,
,,,,,,,1356,685,
,,,,,,,1613,672,
,,,,,,,1342,744,
,,,,,,,1057,644,
,,,,,,,1374,772,
TWM180719-004,ternarius,W,JL,3.011,15.093,140.983,1358.667,284,its.large.tilt
,,,,,,,1024.667,331.333,
,,,,,,,1066,359.333,
,,,,,,,1134,359.333,
,,,,,,,1196,346,
,,,,,,,1241.333,391.333,
,,,,,,,1237.333,434.667,
,,,,,,,1220,439.333,
,,,,,,,1124.667,420,
,,,,,,,1030,427.333,
,,,,,,,995.333,391.333,
,,,,,,,920.667,382,
,,,,,,,705,492,
,,,,,,,932.333,490.667,
,,,,,,,950.333,536.667,
,,,,,,,955.667,548,
,,,,,,,1154.333,522.667,
,,,,,,,955,596.667,
,,,,,,,717.667,546.667,
,,,,,,,981.667,618,
TWM180719-005,ternarius,W,JL,,,142.014,1608,391,
,,,,,,,1254,380,
,,,,,,,1296,417,
,,,,,,,1367,433,
,,,,,,,1434,430,
,,,,,,,1475,486,
,,,,,,,1465,528,
,,,,,,,1444,531,
,,,,,,,1344,494,
,,,,,,,1248,484,
,,,,,,,1215,441,
,,,,,,,1137,416,
,,,,,,,910,485,
,,,,,,,1140,527,
,,,,,,,1148,577,
,,,,,,,1156,595,
,,,,,,,1357,601,
,,,,,,,1142,642,
,,,,,,,915,545,
,,,,,,,1165,670,
TWM180719-006,ternarius,W,JL,3.188,15.235,141.004,1538,394,its.large.tilt
,,,,,,,1186,401,
,,,,,,,1231,433,
,,,,,,,1306,444,
,,,,,,,1372,436,
,,,,,,,1416,489,
,,,,,,,1409,533,
,,,,,,,1387,538,
,,,,,,,1282,507,
,,,,,,,1182,498,
,,,,,,,1148,461,
,,,,,,,1068,436,
,,,,,,,847,519,
,,,,,,,1080,552,
,,,,,,,1090,601,
,,,,,,,1096,618,
,,,,,,,1305,616,
,,,,,,,1085,661,
,,,,,,,853,575,
,,,,,,,1113,687,
TWM180719-007,ternarius,W,JL,3.818,15.256,141.006,1672,216,its.large.tilt
,,,,,,,1339,241,
,,,,,,,1380,276,
,,,,,,,1443,283,
,,,,,,,1511,269,
,,,,,,,1559,325,
,,,,,,,1547,360,
,,,,,,,1529,367,
,,,,,,,1428,342,
,,,,,,,1339,345,
,,,,,,,1306,305,
,,,,,,,1227,285,
,,,,,,,1015,389,
,,,,,,,1242,399,
,,,,,,,1249,438,
,,,,,,,1259,459,
,,,,,,,1453,448,
,,,,,,,1247,508,
,,,,,,,1023,439,
,,,,,,,1273,531,
TWM180724-001,vagans,W,JL,4.16,19.658,143.001,1739,361,its.slight.tilt
,,,,,,,1337,326,
,,,,,,,1380,372,
,,,,,,,1456,389,
,,,,,,,1534,384,
,,,,,,,1583,457,
,,,,,,,1572,499,
,,,,,,,1546,505,
,,,,,,,1430,459,
,,,,,,,1327,456,
,,,,,,,1281,400,
,,,,,,,1191,368,
,,,,,,,909,458,
,,,,,,,1210,507,
,,,,,,,1214,576,
,,,,,,,1223,593,
,,,,,,,1457,590,
,,,,,,,1202,640,
,,,,,,,917,525,
,,,,,,,1235,670,
TWM180724-002,terricola,M,JL,4.082,20.204,141.015,1958,390.667,its.large.tilt
,,,,,,,1500.667,416,
,,,,,,,1554,458.667,
,,,,,,,1636.667,470.667,
,,,,,,,1730,460,
,,,,,,,1799.333,513.333,
,,,,,,,1791.333,569.333,
,,,,,,,1751.333,584,
,,,,,,,1614,545.333,
,,,,,,,1507.333,548,
,,,,,,,1458,504,
,,,,,,,1374,472,
,,,,,,,1076.667,588,
,,,,,,,1388.667,621.333,
,,,,,,,1394,680,
,,,,,,,1402,697.333,
,,,,,,,1656.667,686.667,
,,,,,,,1374,758.667,
,,,,,,,1099.333,665.333,
,,,,,,,1405,793,
TWM180724-003,borealis,W,JL,4.583,21.22,140.035,1865,362,its.large.tilt
,,,,,,,1406,370,
,,,,,,,1473,419,
,,,,,,,1572,433,
,,,,,,,1628,421,
,,,,,,,1689,503,
,,,,,,,1681,559,
,,,,,,,1656,563,
,,,,,,,1541,527,
,,,,,,,1418,529,
,,,,,,,1358,465,
,,,,,,,1266,437,
,,,,,,,963,571,
,,,,,,,1279,606,
,,,,,,,1290,684,
,,,,,,,1304,706,
,,,,,,,1543,673,
,,,,,,,1280,770,
,,,,,,,964,655,
,,,,,,,1316,804,
TWM180724-004,fervidus,W,JL,4.714,19.628,141.35,1659.333,105.333,
,,,,,,,1218,101.333,
,,,,,,,1280.667,146.667,
,,,,,,,1363.333,154.667,
,,,,,,,1432.667,150.667,
,,,,,,,1491.333,218.667,
,,,,,,,1486,272,
,,,,,,,1460.667,278.667,
,,,,,,,1340.667,237.333,
,,,,,,,1231.333,234.667,
,,,,,,,1178,182.667,
,,,,,,,1084.667,160,
,,,,,,,798,281.333,
,,,,,,,1099.333,304,
,,,,,,,1112.667,369.333,
,,,,,,,1124.667,390.667,
,,,,,,,1352.667,369.333,
,,,,,,,1103.333,452,
,,,,,,,796.667,349.333,
,,,,,,,1140.667,484,
TWM180824-005,borealis,M,JL,,,140.057,1856.667,409.333,
,,,,,,,1379.333,373.333,
,,,,,,,1428.667,429.333,
,,,,,,,1522,453.333,
,,,,,,,1598,450.667,
,,,,,,,1667.333,530.667,
,,,,,,,1648.667,586.667,
,,,,,,,1614,588,
,,,,,,,1482,533.333,
,,,,,,,1362,524,
,,,,,,,1303.333,454.667,
,,,,,,,1192.667,420,
,,,,,,,852.667,520,
,,,,,,,1200.667,576,
,,,,,,,1202,661.333,
,,,,,,,1210,682.667,
,,,,,,,1511.333,693.333,
,,,,,,,1179.333,741.333,
,,,,,,,863.333,604,
,,,,,,,1216.667,777.333,
TWM180724-006,bimaculatus,M,JL,4.053,21.131,140.468,2082.333,196,its.large.tilt
,,,,,,,1582.333,228,
,,,,,,,1639.667,278.667,
,,,,,,,1734.333,286.667,
,,,,,,,1837,266.667,
,,,,,,,1901,337.333,
,,,,,,,1895.667,397.333,
,,,,,,,1866.333,405.333,
,,,,,,,1709,372,
,,,,,,,1589,374.667,
,,,,,,,1534.333,321.333,
,,,,,,,1405,304,
,,,,,,,1113,438.667,
,,,,,,,1449,454.667,
,,,,,,,1462.333,530.667,
,,,,,,,1470.333,553.333,
,,,,,,,1771.667,528,
,,,,,,,1458.333,622.667,
,,,,,,,1119.667,526.667,
,,,,,,,1495.667,652,
TWM180724-007,bimaculatus,M,JL,4.537,20.198,141.824,1947.667,281.333,its.large.tilt
,,,,,,,1462.333,281.333,
,,,,,,,1518.333,329.333,
,,,,,,,1594.333,345.333,
,,,,,,,1679.667,334.667,
,,,,,,,1759.667,414.667,
,,,,,,,1751.667,468,
,,,,,,,1725,474.667,
,,,,,,,1557,428,
,,,,,,,1459.667,429.333,
,,,,,,,1403.667,369.333,
,,,,,,,1285,346.667,
,,,,,,,990.333,465.333,
,,,,,,,1315.667,492,
,,,,,,,1333,561.333,
,,,,,,,1346.333,590.667,
,,,,,,,1626.333,582.667,
,,,,,,,1314.333,656,
,,,,,,,1003.667,549.333,
,,,,,,,1353,688,
TWM180724-008,vagans,M,JL,3.614,15.837,141.006,1531,522,its.large.tilt
,,,,,,,1169,511,
,,,,,,,1206,550,
,,,,,,,1277,560,
,,,,,,,1345,555,
,,,,,,,1386,613,
,,,,,,,1383,656,
,,,,,,,1361,662,
,,,,,,,1249,628,
,,,,,,,1163,624,
,,,,,,,1118,580,
,,,,,,,1038,554,
,,,,,,,792,639,
,,,,,,,1056,677,
,,,,,,,1064,732,
,,,,,,,1073,750,
,,,,,,,1282,744,
,,,,,,,1056,796,
,,,,,,,803,705,
,,,,,,,1083,824,
TWM180724-009,cf perplexus,M,JL,4.716,18.534,140.383,1970,300,
,,,,,,,1479,281,
,,,,,,,1523,336,
,,,,,,,1625,359,
,,,,,,,1727,351,
,,,,,,,1776,416,
,,,,,,,1758,470,
,,,,,,,1725,477,
,,,,,,,1592,432,
,,,,,,,1470,428,
,,,,,,,1411,365,
,,,,,,,1286,332,
,,,,,,,974,443,
,,,,,,,1329,486,
,,,,,,,1333,568,
,,,,,,,1339,586,
,,,,,,,1621,583,
,,,,,,,1312,643,
,,,,,,,977,511,
,,,,,,,1345,679,
TWM180724-010,bimaculatus,W,JL,3.85,17.795,141.677,1762,261,its.large.tilt
,,,,,,,1358,270,
,,,,,,,1395,309,
,,,,,,,1481,325,
,,,,,,,1566,315,
,,,,,,,1618,373,
,,,,,,,1608,422,
,,,,,,,1588,427,
,,,,,,,1459,393,
,,,,,,,1343,393,
,,,,,,,1298,338,
,,,,,,,1215,316,
,,,,,,,953,422,
,,,,,,,1233,450,
,,,,,,,1244,509,
,,,,,,,1252,531,
,,,,,,,1499,523,
,,,,,,,1232,586,
,,,,,,,963,484,
,,,,,,,1264,613,
TWM180724-011,terricola,M,JL,4.252,20.159,140.474,1822,226.667,its.large.tilt
,,,,,,,1360.667,222.667,
,,,,,,,1403.333,270.667,
,,,,,,,1488.667,285.333,
,,,,,,,1579.333,280,
,,,,,,,1643.333,350.667,
,,,,,,,1627.333,406.667,
,,,,,,,1591.333,410.667,
,,,,,,,1463.333,372,
,,,,,,,1348.667,365.333,
,,,,,,,1299.333,310.667,
,,,,,,,1210,277.333,
,,,,,,,918,366.667,
,,,,,,,1218,422.667,
,,,,,,,1216.667,486.667,
,,,,,,,1227.333,506.667,
,,,,,,,1484.667,516,
,,,,,,,1203.333,569.333,
,,,,,,,939.333,453.333,
,,,,,,,1239.333,601.333,
TWM180724-012,borealis,W,JL,5.224,20.783,140.499,1831.333,311,
,,,,,,,1378,309.667,
,,,,,,,1434,349.667,
,,,,,,,1536.667,368.333,
,,,,,,,1616.667,357.667,
,,,,,,,1667.333,435,
,,,,,,,1652.667,496.333,
,,,,,,,1628.667,500.333,
,,,,,,,1508.667,456.333,
,,,,,,,1382,453.667,
,,,,,,,1327.333,401.667,
,,,,,,,1227.333,365.667,
,,,,,,,916.667,504.333,
,,,,,,,1223.333,532.333,
,,,,,,,1242,616.333,
,,,,,,,1255.333,636.333,
,,,,,,,1515.333,607,
,,,,,,,1234,705.667,
,,,,,,,918,587,
,,,,,,,1271.333,737.667,
TWM180724-013,vagans,M,JL,3.967,16.394,140.339,1758,396,
,,,,,,,1341,396,
,,,,,,,1384,435,
,,,,,,,1476,452,
,,,,,,,1553,443,
,,,,,,,1610,506,
,,,,,,,1600,556,
,,,,,,,1570,562,
,,,,,,,1456,522,
,,,,,,,1339,516,
,,,,,,,1289,464,
,,,,,,,1199,441,
,,,,,,,931,539,
,,,,,,,1220,570,
,,,,,,,1228,626,
,,,,,,,1238,651,
,,,,,,,1487,654,
,,,,,,,1221,702,
,,,,,,,949,604,
,,,,,,,1251,736,
TWM180724-014,borealis,M,JL,4.47,21.408,138.828,1785,427,its.slight.tilt
,,,,,,,1382,419,
,,,,,,,1436,463,
,,,,,,,1525,476,
,,,,,,,1585,471,
,,,,,,,1639,539,
,,,,,,,1627,595,
,,,,,,,1604,597,
,,,,,,,1503,558,
,,,,,,,1396,555,
,,,,,,,1340,501,
,,,,,,,1254,467,
,,,,,,,973,588,
,,,,,,,1249,618,
,,,,,,,1265,686,
,,,,,,,1276,706,
,,,,,,,1503,690,
,,,,,,,1253,761,
,,,,,,,980,658,
,,,,,,,1287,794,
TWM180724-015,vagans,M,JL,4.218,17.936,140.689,1757,226,its.slight.tilt
,,,,,,,1344,292,
,,,,,,,1403,328,
,,,,,,,1489,326,
,,,,,,,1575,302,
,,,,,,,1632,362,
,,,,,,,1636,415,
,,,,,,,1607,427,
,,,,,,,1490,404,
,,,,,,,1373,420,
,,,,,,,1315,379,
,,,,,,,1201,374,
,,,,,,,957,528,
,,,,,,,1263,511,
,,,,,,,1281,574,
,,,,,,,1293,593,
,,,,,,,1535,539,
,,,,,,,1286,651,
,,,,,,,983,602,
,,,,,,,1328,677,
TWM180724-016,borealis,M,JL,5.451,20.789,140.449,1835,308,
,,,,,,,1389,341,
,,,,,,,1452,386,
,,,,,,,1534,392,
,,,,,,,1618,377,
,,,,,,,1668,451,
,,,,,,,1661,505,
,,,,,,,1635,514,
,,,,,,,1514,480,
,,,,,,,1400,483,
,,,,,,,1357,444,
,,,,,,,1236,410,
,,,,,,,946,561,
,,,,,,,1263,566,
,,,,,,,1284,642,
,,,,,,,1296,660,
,,,,,,,1531,621,
,,,,,,,1271,722,
,,,,,,,956,634,
,,,,,,,1312,751,
TWM180724-017,borealis,M,JL,5.171,20.27,140.489,1892.333,348.333,its.slight.tilt
,,,,,,,1391,359,
,,,,,,,1439,404.333,
,,,,,,,1545.667,424.333,
,,,,,,,1621.667,416.333,
,,,,,,,1703,484.333,
,,,,,,,1692.333,548.333,
,,,,,,,1659,555,
,,,,,,,1512.333,516.333,
,,,,,,,1395,521.667,
,,,,,,,1327,452.333,
,,,,,,,1220.333,421.667,
,,,,,,,920.333,547,
,,,,,,,1247,587,
,,,,,,,1263,667,
,,,,,,,1271,685.667,
,,,,,,,1537.667,668.333,
,,,,,,,1247,751,
,,,,,,,955,641.667,
,,,,,,,1293.667,785.667,
TWM180724-018,vagans,W,JL,3.605,17.782,141.68,1657,611,its.large.tilt
,,,,,,,1274,626,
,,,,,,,1322,669,
,,,,,,,1394,676,
,,,,,,,1470,664,
,,,,,,,1518,720,
,,,,,,,1515,766,
,,,,,,,1491,773,
,,,,,,,1376,746,
,,,,,,,1276,748,
,,,,,,,1234,705,
,,,,,,,1140,689,
,,,,,,,885,807,
,,,,,,,1173,819,
,,,,,,,1185,875,
,,,,,,,1194,892,
,,,,,,,1418,865,
,,,,,,,1183,942,
,,,,,,,902,875,
,,,,,,,1215,968,
TWM180724-019,vagans,M,JL,3.475,16.733,141.017,1769,410,its.large.tilt
,,,,,,,1399,433,
,,,,,,,1445,473,
,,,,,,,1509,481,
,,,,,,,1585,468,
,,,,,,,1637,518,
,,,,,,,1638,564,
,,,,,,,1616,572,
,,,,,,,1492,547,
,,,,,,,1411,551,
,,,,,,,1356,508,
,,,,,,,1267,490,
,,,,,,,1026,606,
,,,,,,,1309,612,
,,,,,,,1327,671,
,,,,,,,1338,686,
,,,,,,,1545,662,
,,,,,,,1326,735,
,,,,,,,1046,669,
,,,,,,,1361,759,
TWM180724-020,vagans,W,JL,4.129,17.254,140.366,1667,379,its.large.tilt
,,,,,,,1252,375,
,,,,,,,1295,417,
,,,,,,,1381,433,
,,,,,,,1462,423,
,,,,,,,1518,494,
,,,,,,,1511,551,
,,,,,,,1476,557,
,,,,,,,1360,509,
,,,,,,,1234,500,
,,,,,,,1185,447,
,,,,,,,1092,423,
,,,,,,,819,523,
,,,,,,,1117,564,
,,,,,,,1122,628,
,,,,,,,1132,648,
,,,,,,,1389,656,
,,,,,,,1111,708,
,,,,,,,836,602,
,,,,,,,1143,741,
TWM180724-021,cf,M,JL,3.997,19.669,141,1881,347,its.large.tilt
,,,,,,,1439,365,
,,,,,,,1485,412,
,,,,,,,1569,422,
,,,,,,,1645,414,
,,,,,,,1710,478,
,,,,,,,1697,524,
,,,,,,,1653,537,
,,,,,,,1535,498,
,,,,,,,1426,496,
,,,,,,,1390,451,
,,,,,,,1284,415,
,,,,,,,1009,519,
,,,,,,,1301,563,
,,,,,,,1300,624,
,,,,,,,1309,643,
,,,,,,,1569,630,
,,,,,,,1289,702,
,,,,,,,1018,598,
,,,,,,,1336,737,
TWM180724-022,vagans,W,JL,4.376,16.646,141.022,1597,485,its.slight.tilt
,,,,,,,1219,483,
,,,,,,,1255,523,
,,,,,,,1335,538,
,,,,,,,1407,529,
,,,,,,,1453,584,
,,,,,,,1446,630,
,,,,,,,1424,637,
,,,,,,,1321,602,
,,,,,,,1212,601,
,,,,,,,1171,553,
,,,,,,,1080,529,
,,,,,,,835,625,
,,,,,,,1105,657,
,,,,,,,1108,713,
,,,,,,,1117,733,
,,,,,,,1340,726,
,,,,,,,1101,779,
,,,,,,,849,685,
,,,,,,,1128,809,
TWM180724-023,borealis,M,JL,4.177,22.594,141.032,2133,77,its.large.tilt
,,,,,,,1665,123,
,,,,,,,1736,165,
,,,,,,,1834,168,
,,,,,,,1898,152,
,,,,,,,1975,228,
,,,,,,,1967,290,
,,,,,,,1942,297,
,,,,,,,1816,266,
,,,,,,,1684,274,
,,,,,,,1621,222,
,,,,,,,1524,202,
,,,,,,,1227,369,
,,,,,,,1558,369,
,,,,,,,1578,446,
,,,,,,,1594,467,
,,,,,,,1831,420,
,,,,,,,1575,544,
,,,,,,,1238,447,
,,,,,,,1618,576,
TWM180724-024,borealis,M,JL,4.917,22.404,140.458,1878,341,its.slight.tilt
,,,,,,,1436,398,
,,,,,,,1499,438,
,,,,,,,1597,440,
,,,,,,,1666,424,
,,,,,,,1740,499,
,,,,,,,1741,553,
,,,,,,,1716,562,
,,,,,,,1576,531,
,,,,,,,1461,544,
,,,,,,,1406,498,
,,,,,,,1300,480,
,,,,,,,1014,642,
,,,,,,,1330,637,
,,,,,,,1350,710,
,,,,,,,1366,730,
,,,,,,,1618,674,
,,,,,,,1345,801,
,,,,,,,1037,730,
,,,,,,,1385,830,
TWM180724-026,bimaculatus,M,JL,5.005,20.911,140.468,1770,971.667,its.large.tilt
,,,,,,,1306,1019.667,
,,,,,,,1359.333,1065,
,,,,,,,1450,1069,
,,,,,,,1524.667,1055.667,
,,,,,,,1600.667,1110.333,
,,,,,,,1608.667,1177,
,,,,,,,1564.667,1185,
,,,,,,,1426,1155.667,
,,,,,,,1316.667,1167.667,
,,,,,,,1248.667,1110.333,
,,,,,,,1140.667,1094.333,
,,,,,,,838,1233,
,,,,,,,1168.667,1241,
,,,,,,,1180.667,1311.667,
,,,,,,,1195.333,1334.333,
,,,,,,,1483.333,1302.333,
,,,,,,,1179.333,1398.333,
,,,,,,,866,1318.333,
,,,,,,,1227.333,1427.667,
TWM180724-026b,cf perplexus,W,JL,,,140.891,1736.667,284,
,,,,,,,1303.333,296,
,,,,,,,1351.333,341.333,
,,,,,,,1434,352,
,,,,,,,1526,340,
,,,,,,,1578,394.667,
,,,,,,,1568.667,444,
,,,,,,,1540.667,452,
,,,,,,,1412.667,421.333,
,,,,,,,1307.333,426.667,
,,,,,,,1255.333,373.333,
,,,,,,,1158,354.667,
,,,,,,,896.667,469.333,
,,,,,,,1187.333,488,
,,,,,,,1200.667,549.333,
,,,,,,,1214,572,
,,,,,,,1459.333,549.333,
,,,,,,,1199.333,625.333,
,,,,,,,904.667,536,
,,,,,,,1231.333,652,
TWM180724-027,borealis,W,JL,4.964,20.928,141.788,1631.333,124.667,
,,,,,,,1166,158,
,,,,,,,1232.667,199.333,
,,,,,,,1334,204.667,
,,,,,,,1388.667,194,
,,,,,,,1460.667,268.667,
,,,,,,,1452.667,319.333,
,,,,,,,1430,327.333,
,,,,,,,1312.667,295.333,
,,,,,,,1180.667,302,
,,,,,,,1130,247.333,
,,,,,,,1034,223.333,
,,,,,,,736.667,379.333,
,,,,,,,1047.333,386,
,,,,,,,1058,458,
,,,,,,,1076.667,482,
,,,,,,,1320.667,438,
,,,,,,,1067.333,546,
,,,,,,,748.667,456.667,
,,,,,,,1106,575.333,
TWM180724-028,ternarius,W,JL,3.668,14.588,141.573,1525,214,its.large.tilt
,,,,,,,1187,215,
,,,,,,,1226,253,
,,,,,,,1293,262,
,,,,,,,1361,255,
,,,,,,,1404,310,
,,,,,,,1394,349,
,,,,,,,1374,352,
,,,,,,,1271,320,
,,,,,,,1180,314,
,,,,,,,1149,277,
,,,,,,,1080,257,
,,,,,,,867,331,
,,,,,,,1090,357,
,,,,,,,1101,403,
,,,,,,,1107,417,
,,,,,,,1291,424,
,,,,,,,1091,464,
,,,,,,,874,385,
,,,,,,,1116,487,
TWM180731-001,bimaculatus,M,JL,4.341,18.807,141.614,1864.333,629,its.large.tilt
,,,,,,,1417.667,641,
,,,,,,,1473.667,687.667,
,,,,,,,1544.333,698.333,
,,,,,,,1623,690.333,
,,,,,,,1680.333,754.333,
,,,,,,,1680.333,810.333,
,,,,,,,1656.333,817,
,,,,,,,1507,778.333,
,,,,,,,1408.333,775.667,
,,,,,,,1361.667,721,
,,,,,,,1260.333,694.333,
,,,,,,,969.667,823.667,
,,,,,,,1285.667,845,
,,,,,,,1293.667,913,
,,,,,,,1305.667,934.333,
,,,,,,,1560.333,919.667,
,,,,,,,1283,995.667,
,,,,,,,973.667,902.333,
,,,,,,,1315,1023.667,
TWM180731-002,impatiens,W,JL,,,141.347,1710,371,
,,,,,,,1322,396,
,,,,,,,1368,435,
,,,,,,,1439,442,
,,,,,,,1534,424,
,,,,,,,1572,480,
,,,,,,,1559,530,
,,,,,,,1542,535,
,,,,,,,1415,507,
,,,,,,,1315,509,
,,,,,,,1280,471,
,,,,,,,1181,456,
,,,,,,,936,570,
,,,,,,,1202,577,
,,,,,,,1209,633,
,,,,,,,1217,650,
,,,,,,,1466,626,
,,,,,,,1206,704,
,,,,,,,942,630,
,,,,,,,1236,727,
TWM180731-003,impatiens,W,JL,3.652,17.009,140.014,1466,98,its.large.tilt
,,,,,,,1114,112,
,,,,,,,1153,147,
,,,,,,,1223,158,
,,,,,,,1306,144,
,,,,,,,1342,194,
,,,,,,,1332,241,
,,,,,,,1313,248,
,,,,,,,1202,218,
,,,,,,,1110,220,
,,,,,,,1073,179,
,,,,,,,985,166,
,,,,,,,764,267,
,,,,,,,1003,280,
,,,,,,,1011,331,
,,,,,,,1018,346,
,,,,,,,1248,330,
,,,,,,,1002,394,
,,,,,,,760,323,
,,,,,,,1027,422,
TWM180731-004,impatiens,W,JL,3.779,16.184,141.381,1489,133,its.large.tilt
,,,,,,,1149,121,
,,,,,,,1183,154,
,,,,,,,1248,171,
,,,,,,,1338,166,
,,,,,,,1364,219,
,,,,,,,1347,256,
,,,,,,,1330,261,
,,,,,,,1226,224,
,,,,,,,1138,218,
,,,,,,,1104,176,
,,,,,,,1028,154,
,,,,,,,801,232,
,,,,,,,1034,261,
,,,,,,,1032,305,
,,,,,,,1039,322,
,,,,,,,1258,331,
,,,,,,,1023,368,
,,,,,,,793,281,
,,,,,,,1038,392,
TWM180731-008,bimaculatus,M,JL,4.097,17.454,141.337,2067,408,its.large.tilt
,,,,,,,1615,463,
,,,,,,,1680,505,
,,,,,,,1761,507,
,,,,,,,1858,485,
,,,,,,,1911,539,
,,,,,,,1920,603,
,,,,,,,1886,612,
,,,,,,,1739,587,
,,,,,,,1632,601,
,,,,,,,1576,550,
,,,,,,,1465,534,
,,,,,,,1189,690,
,,,,,,,1499,679,
,,,,,,,1517,746,
,,,,,,,1528,762,
,,,,,,,1815,731,
,,,,,,,1516,833,
,,,,,,,1216,768,
,,,,,,,1552,861,
TWM180802-002,vagans,W,JL,3.985,18.422,140.336,1698,199,its.slight.tilt
,,,,,,,1313,209,
,,,,,,,1362,252,
,,,,,,,1437,260,
,,,,,,,1523,248,
,,,,,,,1571,319,
,,,,,,,1567,358,
,,,,,,,1541,367,
,,,,,,,1417,332,
,,,,,,,1318,336,
,,,,,,,1261,286,
,,,,,,,1175,266,
,,,,,,,910,388,
,,,,,,,1204,400,
,,,,,,,1214,459,
,,,,,,,1224,477,
,,,,,,,1460,451,
,,,,,,,1210,528,
,,,,,,,926,453,
,,,,,,,1243,555,
TWM180802-002b,vagans,W,JL,,,140.179,1611,150,
,,,,,,,1227,153,
,,,,,,,1278,198,
,,,,,,,1356,208,
,,,,,,,1417,199,
,,,,,,,1471,260,
,,,,,,,1466,303,
,,,,,,,1446,309,
,,,,,,,1332,276,
,,,,,,,1239,276,
,,,,,,,1186,225,
,,,,,,,1098,202,
,,,,,,,842,305,
,,,,,,,1132,331,
,,,,,,,1132,391,
,,,,,,,1142,408,
,,,,,,,1375,398,
,,,,,,,1131,454,
,,,,,,,851,362,
,,,,,,,1160,482,
TWM180802-003,ternarius,W,JL,3.034703506,14.19946874,141.007,1554,535,
,,,,,,,1186,558,
,,,,,,,1230,592,
,,,,,,,1308,599,
,,,,,,,1376,588,
,,,,,,,1422,650,
,,,,,,,1412,691,
,,,,,,,1392,699,
,,,,,,,1285,668,
,,,,,,,1190,669,
,,,,,,,1145,624,
,,,,,,,1058,607,
,,,,,,,826,706,
,,,,,,,1078,726,
,,,,,,,1089,771,
,,,,,,,1097,788,
,,,,,,,1314,781,
,,,,,,,1078,845,
,,,,,,,827,764,
,,,,,,,1105,870,
TWM180802-003b,vagans,W,JL,3.735,17.136,140.698,1646,303,its.large.tilt
,,,,,,,1265,331,
,,,,,,,1319,368,
,,,,,,,1387,374,
,,,,,,,1451,360,
,,,,,,,1506,418,
,,,,,,,1503,465,
,,,,,,,1478,472,
,,,,,,,1363,444,
,,,,,,,1275,450,
,,,,,,,1214,408,
,,,,,,,1133,392,
,,,,,,,884,509,
,,,,,,,1165,518,
,,,,,,,1171,574,
,,,,,,,1186,593,
